tipo,score,name_sim,cat_sim,med_sim,est_sim,col_sim,mat_sim,fab_sim,cod_sim,des_sim,items_sim,precio_diff,precio_rel,costo_diff,costo_rel,id1,local1,nombre1,categoria1,medida1,estado1,color1,material1,fabricante1,codigo1,descripcion1,precio_venta1,precio_costo1,cantidad1,is_combo1,items_sig1,id2,local2,nombre2,categoria2,medida2,estado2,color2,material2,fabricante2,codigo2,descripcion2,precio_venta2,precio_costo2,cantidad2,is_combo2,items_sig2
producto,0.942,1.0,1.0,1.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,181,Longchamps,quesera,cocina,40cm,Nuevo,,pino,quesera,,,28500.00,0.00,8,0,,326,Vidriera,quesera,cocina,40cm,Nuevo,,pino,ramon,,,28500.00,0.00,1,0,
producto,0.942,1.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,470,Estacion,mesa,comedor,"1,50m",Nuevo,negro,melamina,alborada,,,280000.00,0.00,1,0,,466,Estacion,mesa,comedor,"1,50m",Nuevo,orinoco,melamina,alborada,,,280000.00,0.00,1,0,
producto,0.942,1.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,1.0,1.0,500.0,0.0041,0.0,0.0,502,Longchamps,alacena,cocina,"1,20m",Nuevo,blanco y venezia,melamina,mosconi,,,121500.00,0.00,1,0,,519,Vidriera,alacena,cocina,"1,20m",Nuevo,avellana,melamina,mosconi,,,122000.00,0.00,1,0,
producto,0.9405,1.0,1.0,1.0,1.0,0.3158,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,735,Longchamps,bicicleta niño,infantil,"rodado 12""",Nuevo,roja y amarilla,,aventura,,,118000.00,0.00,1,0,,512,Vidriera,bicicleta niño,infantil,"Rodado 12""",Nuevo,rojo,,aventura,,,118000.00,0.00,1,0,
producto,0.9379,1.0,1.0,1.0,1.0,1.0,0.2857,1.0,1.0,1.0,1.0,28000.0,0.0426,0.0,0.0,249,Longchamps,cocina master style,cocina,,Nuevo,,acero,escorial,,,658000.00,0.00,3,0,,638,Estacion,cocina master style,cocina,,Nuevo,,gas natural convertible,escorial,,,630000.00,0.00,1,0,
combo,0.9373,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,630,Vidriera,combo sommier equis,dormitorio,1 plaza,Nuevo,,resosrte,taurus,,,374000.00,0.00,0,1,"box|box|1 plaza|nuevo||taurus:1,colchon equis|colchones|1 plaza|nuevo||taurus:1",636,Longchamps,combo sommier equis,dormitorio,medida,Nuevo,,resosrte,taurus,,,374000.00,0.00,0,1,"box|box|1 plaza|nuevo||taurus:1,colchon equis|colchones|1 plaza|nuevo||taurus:1"
combo,0.9373,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,630,Vidriera,combo sommier equis,dormitorio,1 plaza,Nuevo,,resosrte,taurus,,,374000.00,0.00,0,1,"box|box|1 plaza|nuevo||taurus:1,colchon equis|colchones|1 plaza|nuevo||taurus:1",639,Vidriera,combo sommier equis,dormitorio,medida,Nuevo,,resosrte,taurus,,,374000.00,0.00,0,1,"box|box|1 plaza|nuevo||taurus:1,colchon equis|colchones|1 plaza|nuevo||taurus:1"
combo,0.9373,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,631,Longchamps,combo sommier equis,dormitorio,1 plaza,Nuevo,,resosrte,taurus,,,374000.00,0.00,0,1,"box|box|1 plaza|nuevo||taurus:1,colchon equis|colchones|1 plaza|nuevo||taurus:1",636,Longchamps,combo sommier equis,dormitorio,medida,Nuevo,,resosrte,taurus,,,374000.00,0.00,0,1,"box|box|1 plaza|nuevo||taurus:1,colchon equis|colchones|1 plaza|nuevo||taurus:1"
combo,0.9373,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,631,Longchamps,combo sommier equis,dormitorio,1 plaza,Nuevo,,resosrte,taurus,,,374000.00,0.00,0,1,"box|box|1 plaza|nuevo||taurus:1,colchon equis|colchones|1 plaza|nuevo||taurus:1",639,Vidriera,combo sommier equis,dormitorio,medida,Nuevo,,resosrte,taurus,,,374000.00,0.00,0,1,"box|box|1 plaza|nuevo||taurus:1,colchon equis|colchones|1 plaza|nuevo||taurus:1"
producto,0.9348,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,16000.0,0.0375,0.0,0.0,248,Longchamps,cocina master classic,cocina,,Nuevo,negro,acero,escorial,,,427000.00,0.00,1,0,,637,Estacion,cocina master classic,cocina,,Nuevo,negro,gas natural,escorial,,,411000.00,0.00,1,0,
producto,0.9335,1.0,1.0,1.0,1.0,1.0,0.2353,1.0,1.0,1.0,1.0,5000.0,0.0407,0.0,0.0,427,Longchamps,mesada,cocina,"1,20m",Nuevo,.,granitex,.,,,123000.00,0.00,1,0,,431,Longchamps,mesada,cocina,"1,20m",Nuevo,.,marmolada,.,,,118000.00,0.00,4,0,
producto,0.9329,1.0,1.0,0.8,1.0,0.4286,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,508,Longchamps,bajo mesada,cocina,"1,20m",Nuevo,blanco,melamina,mosconi,,,176000.00,0.00,2,0,,518,Vidriera,bajo mesada,cocina,120cm,Nuevo,avellana,melamina,mosconi,,,176000.00,0.00,1,0,
producto,0.9324,1.0,1.0,1.0,1.0,0.2222,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,201,Longchamps,placard millenium 24,dormitorio,,Nuevo,tiza,melamina,mosconi,,,302000.00,0.00,1,0,,202,Longchamps,placard millenium 24,dormitorio,,Nuevo,bambu,melamina,mosconi,,,302000.00,0.00,1,0,
producto,0.9314,1.0,1.0,1.0,1.0,0.2105,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,735,Longchamps,bicicleta niño,infantil,"rodado 12""",Nuevo,roja y amarilla,,aventura,,,118000.00,0.00,1,0,,513,Vidriera,bicicleta niño,infantil,"Rodado 12""",Nuevo,azul,,aventura,,,118000.00,0.00,1,0,
producto,0.9304,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,487,Longchamps,placard millenium 22,dormitorio,,Nuevo,bambu,melamina,mosconi,,,158000.00,0.00,1,0,,492,Longchamps,placard millenium 22,dormitorio,,Nuevo,tissa,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9304,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,203,Longchamps,placard millenium 24,dormitorio,,Nuevo,blanco,melamina,mosconi,,,302000.00,0.00,1,0,,201,Longchamps,placard millenium 24,dormitorio,,Nuevo,tiza,melamina,mosconi,,,302000.00,0.00,1,0,
producto,0.9304,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,483,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,409000.00,0.00,1,0,,484,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9304,0.95,1.0,1.0,1.0,0.75,1.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,421,Vidriera,bordeadora electrica,herramientas,,Nuevo,rojo,,omaha,,,85000.00,0.00,1,0,,702,Longchamps,bordiadora electrica,herramientas,,Nuevo,roja,,ohama,,,85000.00,0.00,1,0,
producto,0.9304,1.0,1.0,0.8,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,507,Longchamps,bajo mesada,cocina,"1,20m",Nuevo,blanco malta,melamina,mosconi,,,176000.00,0.00,1,0,,518,Vidriera,bajo mesada,cocina,120cm,Nuevo,avellana,melamina,mosconi,,,176000.00,0.00,1,0,
producto,0.9289,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1500.0,0.0395,0.0,0.0,306,Vidriera,mesa eco,comedor,70 x 70,Nuevo,,pino,ramon,,,36500.00,0.00,1,0,,307,Vidriera,mesa eco,comedor,80cm,Nuevo,,pino,ramon,,,38000.00,0.00,1,0,
producto,0.9289,1.0,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,482,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,,484,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9289,1.0,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,488,Longchamps,placard millenium 26,dormitorio,,Nuevo,green,melamina,mosconi,,,409000.00,0.00,1,0,,489,Longchamps,placard millenium 26,dormitorio,,Nuevo,blanco,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9289,1.0,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,490,Longchamps,placard millenium 26,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,,491,Longchamps,placard millenium 26,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9289,1.0,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,492,Longchamps,placard millenium 22,dormitorio,,Nuevo,tissa,melamina,mosconi,,,158000.00,0.00,1,0,,496,Longchamps,placard millenium 22,dormitorio,,Nuevo,blanco,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9289,1.0,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,10000.0,0.0413,0.0,0.0,343,Vidriera,secarropa,electrodomesticos,,Nuevo,blanco,,caddi,,,232000.00,0.00,1,0,,344,Vidriera,secarropa,electrodomesticos,,Nuevo,acero inoxidable,,caddi,,,242000.00,0.00,1,0,
producto,0.9275,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,443,Vidriera,placard dakar 3 puertas,dormitorio,85x181,Nuevo,bambu,melamina,mosconi,,,248000.00,0.00,1,0,,445,Vidriera,placard dakar 3 puertas,dormitorio,85x181,Nuevo,venezia,melamina,mosconi,,,248000.00,0.00,1,0,
producto,0.9275,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,489,Longchamps,placard millenium 26,dormitorio,,Nuevo,blanco,melamina,mosconi,,,409000.00,0.00,1,0,,490,Longchamps,placard millenium 26,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9275,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,468,Longchamps,placard darkar 12 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,656000.00,0.00,1,0,,469,Longchamps,placard darkar 12 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,656000.00,0.00,1,0,
producto,0.9275,1.0,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,146,Longchamps,mesa de luz cajon y puerta,dormitorio,,Nuevo,,pino,pinitos,,,36000.00,0.00,2,0,,364,Vidriera,mesa de luz cajon y puerta,dormitorio,,Nuevo,,pino,ramon,,,36000.00,0.00,2,0,
producto,0.9275,1.0,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,147,Longchamps,mesa de luz vintage,dormitorio,,Nuevo,,pino,pinitos,,,30000.00,0.00,8,0,,363,Vidriera,mesa de luz vintage,dormitorio,,Nuevo,,pino,ramon,,,30000.00,0.00,4,0,
producto,0.9264,1.0,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,487,Longchamps,placard millenium 22,dormitorio,,Nuevo,bambu,melamina,mosconi,,,158000.00,0.00,1,0,,497,Longchamps,placard millenium 22,dormitorio,,Nuevo,avellana,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9264,1.0,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,492,Longchamps,placard millenium 22,dormitorio,,Nuevo,tissa,melamina,mosconi,,,158000.00,0.00,1,0,,497,Longchamps,placard millenium 22,dormitorio,,Nuevo,avellana,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9236,0.9851,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,477,Longchamps,placard dakar 10 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,569000.00,0.00,2,0,,479,Longchamps,placard darkar 10 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,569000.00,0.00,1,0,
producto,0.9233,1.0,1.0,1.0,1.0,0.1176,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,695,Longchamps,respaldo,dormitorio,2 1/2 plazas,Nuevo,gris oscuro,rustic,,,,80000.00,0.00,1,0,,694,Longchamps,respaldo,dormitorio,2 1/2 plazas,Nuevo,piedra,rustic,,,,80000.00,0.00,2,0,
producto,0.9138,0.9474,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9,Estacion,mesa de luz vintaje,dormitorio,,Nuevo,,pino,ramon,,,30000.00,0.00,2,0,,147,Longchamps,mesa de luz vintage,dormitorio,,Nuevo,,pino,pinitos,,,30000.00,0.00,8,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,727,Longchamps,bicicleta niño,infantil,"Rodado 12""",Nuevo,azul,caño,aventura,,,118000.00,0.00,1,0,,513,Vidriera,bicicleta niño,infantil,"Rodado 12""",Nuevo,azul,,aventura,,,118000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,512,Vidriera,bicicleta niño,infantil,"Rodado 12""",Nuevo,rojo,,aventura,,,118000.00,0.00,1,0,,513,Vidriera,bicicleta niño,infantil,"Rodado 12""",Nuevo,azul,,aventura,,,118000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50,Estacion,toallero,baño,60cm,Nuevo,,,machuca,,,32000.00,0.00,1,0,,184,Longchamps,toallero,baño,60cm,Nuevo,,pino,machuca,,,32000.00,0.00,4,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50,Estacion,toallero,baño,60cm,Nuevo,,,machuca,,,32000.00,0.00,1,0,,733,Vidriera,toallero,baño,60cm,Nuevo,,pino,machuca,,,32000.00,0.00,2,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,Estacion,porta micro bajo,cocina,60cm,Nuevo,,pino,pinitos,,,85500.00,0.00,1,0,,164,Longchamps,porta micro bajo,cocina,,Nuevo,,pino,pinitos,,,85500.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,439,Estacion,planchita botanicals,cuidado personal,,Nuevo,,,remington,S32A,,109000.00,0.00,1,0,,414,Vidriera,planchita botanicals,cuidado personal,,Nuevo,,,remington,,,109000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,219,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,2,0,,230,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,,,,86000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,80,Estacion,colchon real,dormitorio,2 1/2 plazas,Nuevo,,,taurus,,,240000.00,0.00,1,0,,232,Vidriera,colchon real,dormitorio,2 1/2 plazas,Nuevo,,espuma,taurus,,,240000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,71,Estacion,colchon super lujo,dormitorio,1 plaza,Nuevo,,espuma,,,,205000.00,0.00,1,0,,217,Vidriera,colchon super lujo,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,205000.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,105,Longchamps,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,1,0,,230,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,,,,86000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,729,Estacion,taladro percutor,herramientas,,Nuevo,rojo,,omaha,tbat-20,,100000.00,0.00,1,0,,419,Vidriera,taladro percutor,herramientas,,Nuevo,rojo,,omaha,,,100000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,482,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,,483,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,485,Longchamps,placard millenium 23,dormitorio,,Nuevo,green,melamina,mosconi,,,222100.00,0.00,3,0,,486,Longchamps,placard millenium 23,dormitorio,,Nuevo,bambu,melamina,mosconi,,,222100.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,488,Longchamps,placard millenium 26,dormitorio,,Nuevo,green,melamina,mosconi,,,409000.00,0.00,1,0,,491,Longchamps,placard millenium 26,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,493,Longchamps,placard alto,dormitorio,"1,60m",Nuevo,.,pino,.,,,320000.00,0.00,1,0,,535,Longchamps,placard alto,dormitorio,"1,60m",Nuevo,,pino,santa ana,,,320000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1500.0,0.0041,0.0,0.0,494,Longchamps,placard alto,dormitorio,2m,Nuevo,.,pino,.,,,367000.00,0.00,1,0,,536,Longchamps,placard alto,dormitorio,2m,Nuevo,,pino,santa ana,,,365500.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,252,Longchamps,lavarropa redondo,electrodomesticos,,Nuevo,,plastico,caddy,,,205000.00,0.00,3,0,,642,Estacion,lavarropa redondo,electrodomesticos,,Nuevo,blanco,plastico,caddy,,,205000.00,0.00,0,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,696,Longchamps,respaldo,dormitorio,2 1/2 plazas,Nuevo,azul,pana,,,,80000.00,0.00,1,0,,697,Longchamps,respaldo,dormitorio,2 1/2 plazas,Nuevo,negro,pana,,,,80000.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17,Estacion,silla eco,comedor,,Nuevo,,pino,camila,,,15000.00,0.00,0,0,,129,Longchamps,silla eco,comedor,,Nuevo,,pino,,,,15000.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,287,Vidriera,silla 2000,comedor,,Nuevo,,caño,lucy,,,84500.00,0.00,6,0,,644,Longchamps,silla 2000,comedor,,Nuevo,.,caño,mania,,,84500.00,0.00,6,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,297,Vidriera,silla ella,comedor,,Nuevo,,caño,maña,,,67000.00,0.00,6,0,,645,Longchamps,silla ella,comedor,,Nuevo,.,caño,.,,,67000.00,0.00,12,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.001,0.0,0.0,298,Vidriera,silla reyna,comedor,,Nuevo,,caño,lucy,,,103500.00,0.00,6,0,,561,Estacion,silla reyna,comedor,,Nuevo,flores,caño,lucy,,,103400.00,0.00,6,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,500.0,0.0048,0.0,0.0,298,Vidriera,silla reyna,comedor,,Nuevo,,caño,lucy,,,103500.00,0.00,6,0,,648,Longchamps,silla reyna,comedor,,Nuevo,.,caño,.,,,104000.00,0.00,6,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,300,Vidriera,silla la nueva,comedor,,Nuevo,,caño,ezequiel,,,58000.00,0.00,6,0,,557,Estacion,silla la nueva,comedor,,Nuevo,gris,caño,ezequiel,,,58000.00,0.00,6,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0018,0.0,0.0,302,Vidriera,silla adriana,comedor,,Nuevo,,caño,ezequiel,,,56500.00,0.00,6,0,,558,Estacion,silla adriana,comedor,,Nuevo,marron,caño,ezequiel,,,56400.00,0.00,6,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,557,Estacion,silla la nueva,comedor,,Nuevo,gris,caño,ezequiel,,,58000.00,0.00,6,0,,688,Longchamps,silla la nueva,comedor,,Nuevo,,caño,ezequiel,,,58000.00,0.00,12,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,600.0,0.0105,0.0,0.0,558,Estacion,silla adriana,comedor,,Nuevo,marron,caño,ezequiel,,,56400.00,0.00,6,0,,684,Longchamps,silla adriana,comedor,,Nuevo,,caño,ezequiel,,,57000.00,0.00,12,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,421,Vidriera,bordeadora electrica,herramientas,,Nuevo,rojo,,omaha,,,85000.00,0.00,1,0,,731,Estacion,bordeadora electrica,herramientas,,Nuevo,rojo,,omaha,bme-550,,85000.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,45000.0,1.0,14,Estacion,alacena,cocina,"1,20m",Nuevo,,pino,pinitos,,,69700.00,45000.00,2,0,,278,Longchamps,alacena,cocina,"1,20m",Nuevo,,pino,,,,69700.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,278,Longchamps,alacena,cocina,"1,20m",Nuevo,,pino,,,,69700.00,0.00,2,0,,370,Vidriera,alacena,cocina,"1,20m",Nuevo,,pino,pinito,,,69700.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13,Estacion,bajo mesada,cocina,"1,20m",Nuevo,,pino,pinitos,,,108800.00,0.00,2,0,,261,Longchamps,bajo mesada,cocina,"1,20m",Nuevo,,pino,,,,108800.00,0.00,3,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,261,Longchamps,bajo mesada,cocina,"1,20m",Nuevo,,pino,,,,108800.00,0.00,3,0,,369,Vidriera,bajo mesada,cocina,"1,20m",Nuevo,,pino,pinito,,,108800.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,149,Estacion,hamaca gemela,jardin,,Nuevo,,,,,,155000.00,0.00,1,0,,319,Vidriera,hamaca gemela,jardin,,Nuevo,,caño,,,,155000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,417,Vidriera,cocina master style,cocina,,Nuevo,negro,,escorial,,,574000.00,0.00,1,0,,247,Longchamps,cocina master style,cocina,,Nuevo,negro,acero,escorial,,,574000.00,0.00,1,0,
producto,0.9079,0.9804,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15000.0,0.0455,0.0,0.0,643,Estacion,lavarropas semi automatico,electrodomesticos,,Nuevo,blanco,,,,,315000.00,0.00,1,0,,664,Vidriera,lavarropa semi automatico,electrodomesticos,,Nuevo,blanco,,dream,,,330000.00,0.00,2,0,
producto,0.907,0.9767,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,316,Vidriera,reposeras 5 posiciones,jardin,,Nuevo,,caño,,,,42000.00,0.00,3,0,,33,Estacion,reposera 5 posiciones,jardin,,Nuevo,,,,,,42000.00,0.00,6,0,
producto,0.9064,1.0,1.0,0.0,1.0,1.0,1.0,0.9231,1.0,1.0,1.0,0.0,0.0,0.0,0.0,163,Longchamps,porta micro alto,cocina,,Nuevo,,pino,pinitos,,,98000.00,0.00,1,0,,380,Vidriera,porta micro alto,cocina,80cm,Nuevo,,pino,pinito,,,98000.00,0.00,1,0,
producto,0.9064,1.0,1.0,0.0,1.0,1.0,1.0,0.9231,1.0,1.0,1.0,0.0,0.0,0.0,0.0,164,Longchamps,porta micro bajo,cocina,,Nuevo,,pino,pinitos,,,85500.00,0.00,2,0,,379,Vidriera,porta micro bajo,cocina,80cm,Nuevo,,pino,pinito,,,85500.00,0.00,1,0,
producto,0.9064,1.0,1.0,0.9231,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,517,Vidriera,cocina compacta,cocina,196x2m,Nuevo,nebraska,melamina,mosconi,,,380000.00,0.00,1,0,,534,Longchamps,cocina compacta,cocina,"1,96x2m",Nuevo,,melamina,mosconi,,,380000.00,0.00,1,0,
producto,0.9046,0.9677,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,125,Longchamps,silla hindu eco,comedor,,Nuevo,,pino,,,,16500.00,0.00,25,0,,291,Vidriera,sillas hindu eco,comedor,,Nuevo,,pino,pinitos,,,16500.00,0.00,1,0,
producto,0.9046,0.9677,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,291,Vidriera,sillas hindu eco,comedor,,Nuevo,,pino,pinitos,,,16500.00,0.00,1,0,,647,Vidriera,silla hindu eco,comedor,,Nuevo,,pino,,,,16500.00,0.00,4,0,
